row_id,workflow_type,task_count,instance,actual_num_tasks,num_edges,dag_depth,max_parallel_width,critical_path_tasks,num_task_categories,total_input_bytes,platform_name,num_hosts,cores_per_host,total_cores,speed_gf,net_bw,net_lat,disk_bw,watt_idle,watt_busy,makespan_sec,energy_joules
9dca1f3209,Cycles,400,5,395,575,4,190,4,3,1346509377,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.1429,1420.45
c1cda219e4,Cycles,400,6,395,575,4,190,4,3,1365194412,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,3.7048,272.81
d677474838,Cycles,400,6,395,575,4,190,4,3,1365194412,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,3.3166,394.49
03ee809269,Cycles,400,6,395,575,4,190,4,3,1365194412,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.1339,234.49
a8dabbfa91,Cycles,400,6,395,575,4,190,4,3,1365194412,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.1263,425.08
1f2e7acd77,Cycles,400,6,395,575,4,190,4,3,1365194412,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.1262,1412.2
1b003d5b6b,Cycles,400,7,395,575,4,190,4,3,1364337262,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,3.7986,292.55
e17ac386db,Cycles,400,7,395,575,4,190,4,3,1364337262,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,3.2973,401.76
98f99fc903,Cycles,400,7,395,575,4,190,4,3,1364337262,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.119,233.99
6ac6030e95,Cycles,400,7,395,575,4,190,4,3,1364337262,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.1136,423.64
e6c5eecf23,Cycles,400,7,395,575,4,190,4,3,1364337262,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.1134,1406.9
567cfbf5d9,Cycles,400,8,395,579,4,190,4,3,1335180527,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,4.4224,302.38
bda446fe83,Cycles,400,8,395,579,4,190,4,3,1335180527,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,4.4986,507.34
806d309b7f,Cycles,400,8,395,579,4,190,4,3,1335180527,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.1815,238.42
da55922d9a,Cycles,400,8,395,579,4,190,4,3,1335180527,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.1045,422.37
ba94ef59eb,Cycles,400,8,395,579,4,190,4,3,1335180527,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.1027,1402.01
1a31986648,Cycles,400,9,395,587,4,190,4,3,1313039400,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,4.6423,317.74
c93dd4ee79,Cycles,400,9,395,587,4,190,4,3,1313039400,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,4.3911,503.13
3c24aa93fe,Cycles,400,9,395,587,4,190,4,3,1313039400,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.1274,234.83
b6dc5daf27,Cycles,400,9,395,587,4,190,4,3,1313039400,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.0548,415.82
8fd7bd545e,Cycles,400,9,395,587,4,190,4,3,1313039400,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.0532,1380.03
fd1a66a13a,Cycles,400,10,395,575,4,190,4,3,1299323043,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,3.9053,269.51
956b06026a,Cycles,400,10,395,575,4,190,4,3,1299323043,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,3.6569,421.06
01ba6165a2,Cycles,400,10,395,575,4,190,4,3,1299323043,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,2.988,223.62
c5ff432a60,Cycles,400,10,395,575,4,190,4,3,1299323043,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,2.9592,402.4
63bbeb7bb0,Cycles,400,10,395,575,4,190,4,3,1299323043,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,2.9582,1336.4
0c4f2d15d1,Cycles,500,1,498,746,4,240,4,3,1664383405,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,4.5771,349.04
05377d7edf,Cycles,500,1,498,746,4,240,4,3,1664383405,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,4.0748,491.44
c5e15ed698,Cycles,500,1,498,746,4,240,4,3,1664383405,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.8904,291.45
37782e2e54,Cycles,500,1,498,746,4,240,4,3,1664383405,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.8516,523.9
0faf320a54,Cycles,500,1,498,746,4,240,4,3,1664383405,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.8507,1739.82
eca255880a,Cycles,500,2,497,725,4,238,4,3,1697310990,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,5.2212,373.8
a68f6247d5,Cycles,500,2,497,725,4,238,4,3,1697310990,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.2104,598.5
b9aae57208,Cycles,500,2,497,725,4,238,4,3,1697310990,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.9972,299.59
b236ab1856,Cycles,500,2,497,725,4,238,4,3,1697310990,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.9227,533.67
94d5cbdac6,Cycles,500,2,497,725,4,238,4,3,1697310990,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.9208,1771.69
d5f1eddea6,Cycles,500,3,497,727,4,238,4,3,1617322638,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,5.6595,397.81
9a6bf24ef2,Cycles,500,3,497,727,4,238,4,3,1617322638,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.2499,609.43
5f19681dec,Cycles,500,3,497,727,4,238,4,3,1617322638,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.7807,284.3
b0af21b826,Cycles,500,3,497,727,4,238,4,3,1617322638,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.7517,510.82
34d97a9481,Cycles,500,3,497,727,4,238,4,3,1617322638,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.7499,1695.18
09842d2cd1,Cycles,500,4,497,743,4,238,4,3,1661215294,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,4.9576,376.21
1ebb4a0450,Cycles,500,4,497,743,4,238,4,3,1661215294,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,4.249,516.65
cfe7880266,Cycles,500,4,497,743,4,238,4,3,1661215294,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.7989,285.42
3988fb29a3,Cycles,500,4,497,743,4,238,4,3,1661215294,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.7923,516.19
69e5c5f895,Cycles,500,4,497,743,4,238,4,3,1661215294,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.7922,1714.03
b2cd2373ee,Cycles,500,5,497,731,4,238,4,3,1681273633,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,5.0801,381.14
0441a874fc,Cycles,500,5,497,731,4,238,4,3,1681273633,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,4.9776,582.95
590c2c9d49,Cycles,500,5,497,731,4,238,4,3,1681273633,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,4.0003,300.15
21e5991773,Cycles,500,5,497,731,4,238,4,3,1681273633,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.9269,534.4
cd10194985,Cycles,500,5,497,731,4,238,4,3,1681273633,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.9252,1773.95
8616a3f1aa,Cycles,500,6,497,735,4,238,4,3,1691300992,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,4.5164,341.9
d424d96b2b,Cycles,500,6,497,735,4,238,4,3,1691300992,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,4.0642,487.53
143d0a150c,Cycles,500,6,497,735,4,238,4,3,1691300992,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.8665,289.52
ff2826a5fd,Cycles,500,6,497,735,4,238,4,3,1691300992,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.862,525.21
0dfd2df446,Cycles,500,6,497,735,4,238,4,3,1691300992,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.8619,1744.72
9e1d418b7f,Cycles,500,7,497,731,4,238,4,3,1652856056,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,5.0717,378.14
6405cea271,Cycles,500,7,497,731,4,238,4,3,1652856056,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.0666,589.48
aeca3cf1ce,Cycles,500,7,497,731,4,238,4,3,1652856056,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.9209,294.28
371076a761,Cycles,500,7,497,731,4,238,4,3,1652856056,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.841,522.76
ebe85a596c,Cycles,500,7,497,731,4,238,4,3,1652856056,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.8391,1735.13
d0f8728f8a,Cycles,500,8,498,732,4,240,4,3,1676577692,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,4.6544,357.35
3eeb7bda9a,Cycles,500,8,498,732,4,240,4,3,1676577692,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,4.1211,498.96
91032cb355,Cycles,500,8,498,732,4,240,4,3,1676577692,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.8092,285.76
321ebfe824,Cycles,500,8,498,732,4,240,4,3,1676577692,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.7994,516.95
29d0db137e,Cycles,500,8,498,732,4,240,4,3,1676577692,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.7992,1716.81
9f6531a4b6,Cycles,500,9,498,744,4,240,4,3,1651494051,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,5.2188,375.71
d813938186,Cycles,500,9,498,744,4,240,4,3,1651494051,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.1333,592.61
0117a34efc,Cycles,500,9,498,744,4,240,4,3,1651494051,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.9006,292.62
10848172e8,Cycles,500,9,498,744,4,240,4,3,1651494051,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.8312,521.35
8feac87999,Cycles,500,9,498,744,4,240,4,3,1651494051,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.8297,1730.71
09310d128c,Cycles,500,10,497,727,4,238,4,3,1631303526,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,5.4761,377.76
0624eaa0d3,Cycles,500,10,497,727,4,238,4,3,1631303526,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.1385,591.3
4160e88c8f,Cycles,500,10,497,727,4,238,4,3,1631303526,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,3.8225,286.82
074dd40fdb,Cycles,500,10,497,727,4,238,4,3,1631303526,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,3.7476,510.01
d9d32658d3,Cycles,500,10,497,727,4,238,4,3,1631303526,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,3.7461,1693.03
f4643cae38,Cycles,700,1,697,1024,4,338,4,3,2298171376,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,6.3105,477.63
674b216951,Cycles,700,1,697,1024,4,338,4,3,2298171376,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.6409,677.77
e44bdca387,Cycles,700,1,697,1024,4,338,4,3,2298171376,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.2654,394.55
4c6390e6f1,Cycles,700,1,697,1024,4,338,4,3,2298171376,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.2453,713.48
4ada20dda6,Cycles,700,1,697,1024,4,338,4,3,2298171376,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.2447,2369.68
a059287d3d,Cycles,700,2,697,1024,4,338,4,3,2341257665,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,7.4981,529.38
60c2431478,Cycles,700,2,697,1024,4,338,4,3,2341257665,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,6.9551,808.56
e53d31af02,Cycles,700,2,697,1024,4,338,4,3,2341257665,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.4847,411.38
e1a53dce52,Cycles,700,2,697,1024,4,338,4,3,2341257665,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.4064,735.64
5c7c6aeae6,Cycles,700,2,697,1024,4,338,4,3,2341257665,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.4051,2442.59
64d518e980,Cycles,700,3,697,1024,4,338,4,3,2358632406,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,6.446,494.64
ba781f1a44,Cycles,700,3,697,1024,4,338,4,3,2358632406,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.5714,678.72
2fbe293783,Cycles,700,3,697,1024,4,338,4,3,2358632406,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.3882,403.96
c9aac4bee4,Cycles,700,3,697,1024,4,338,4,3,2358632406,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.379,731.76
445565f0d1,Cycles,700,3,697,1024,4,338,4,3,2358632406,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.3785,2430.29
22caf957fc,Cycles,700,4,697,1024,4,338,4,3,2408520626,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,6.3622,481.1
2372f89071,Cycles,700,4,697,1024,4,338,4,3,2408520626,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.7071,684.89
6630111b12,Cycles,700,4,697,1024,4,338,4,3,2408520626,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.5312,413.98
023b181f4d,Cycles,700,4,697,1024,4,338,4,3,2408520626,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.5217,750.84
cb07a2cebe,Cycles,700,4,697,1024,4,338,4,3,2408520626,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.5215,2494.32
9498bcd833,Cycles,700,5,697,1024,4,338,4,3,2344400591,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,6.554,503.87
6aaafb7e4c,Cycles,700,5,697,1024,4,338,4,3,2344400591,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.6049,685.21
d52b50c46e,Cycles,700,5,697,1024,4,338,4,3,2344400591,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.3772,403.39
0f6a71bbcb,Cycles,700,5,697,1024,4,338,4,3,2344400591,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.3666,730.19
e3d1d0bc31,Cycles,700,5,697,1024,4,338,4,3,2344400591,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.3674,2425.48
81a1ff83ba,Cycles,700,6,697,1024,4,338,4,3,2285525042,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,7.2391,514.88
5ae2054abe,Cycles,700,6,697,1024,4,338,4,3,2285525042,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,6.7073,781.88
46a3090d6f,Cycles,700,6,697,1024,4,338,4,3,2285525042,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.3418,400.69
47f637deb4,Cycles,700,6,697,1024,4,338,4,3,2285525042,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.2698,717.07
b8cb0bf3d9,Cycles,700,6,697,1024,4,338,4,3,2285525042,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.2682,2380.72
137ccd3a58,Cycles,700,7,697,1024,4,338,4,3,2361065133,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,7.4344,506.8
cadc39322e,Cycles,700,7,697,1024,4,338,4,3,2361065133,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,7.047,806.02
dc19cbc0ae,Cycles,700,7,697,1024,4,338,4,3,2361065133,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.562,416.31
f779924f38,Cycles,700,7,697,1024,4,338,4,3,2361065133,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.4837,745.75
5399b41edd,Cycles,700,7,697,1024,4,338,4,3,2361065133,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.4816,2476.42
465f139736,Cycles,700,8,697,1024,4,338,4,3,2382055790,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,6.4049,480.31
f264f0c5e5,Cycles,700,8,697,1024,4,338,4,3,2382055790,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.6511,679.02
bc1c69f05d,Cycles,700,8,697,1024,4,338,4,3,2382055790,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.4733,409.71
7770bb0b53,Cycles,700,8,697,1024,4,338,4,3,2382055790,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.4636,742.97
a577d4e271,Cycles,700,8,697,1024,4,338,4,3,2382055790,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.4635,2468.15
4e7dca563e,Cycles,700,9,697,1024,4,338,4,3,2384604848,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,6.3224,482.93
a35c0d0863,Cycles,700,9,697,1024,4,338,4,3,2384604848,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,5.6547,681.57
a663c2aba3,Cycles,700,9,697,1024,4,338,4,3,2384604848,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.4657,409.3
ebececbd96,Cycles,700,9,697,1024,4,338,4,3,2384604848,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.4557,741.97
01724222f8,Cycles,700,9,697,1024,4,338,4,3,2384604848,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.4557,2464.76
e3ddb01afd,Cycles,700,10,697,1024,4,338,4,3,2348150740,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,7.1845,522.04
98dfb3128c,Cycles,700,10,697,1024,4,338,4,3,2348150740,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,6.6841,784.04
41902b611b,Cycles,700,10,697,1024,4,338,4,3,2348150740,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,5.493,411.96
eb8c8f47e2,Cycles,700,10,697,1024,4,338,4,3,2348150740,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,5.4314,739.02
377eafdf9f,Cycles,700,10,697,1024,4,338,4,3,2348150740,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,5.4298,2453.7
48baa9248e,Cycles,1000,1,998,1466,4,484,4,3,3358285478,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,9.9219,716.3
a6b50656ea,Cycles,1000,1,998,1466,4,484,4,3,3358285478,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,9.3167,1088.09
05ff489d66,Cycles,1000,1,998,1466,4,484,4,3,3358285478,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.7786,582.81
1ff1046d05,Cycles,1000,2,998,1466,4,484,4,3,3413471745,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,9.2372,703.1
2389ce8cc3,Cycles,1000,2,998,1466,4,484,4,3,3413471745,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,8.3021,998.16
9602c65b93,Cycles,1000,2,998,1466,4,484,4,3,3413471745,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.828,586.45
9a9bd65543,Cycles,1000,3,998,1472,4,484,4,3,3292688236,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,8.8317,706.46
6e56fcc815,Cycles,1000,3,998,1472,4,484,4,3,3292688236,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,7.7925,958.73
980e2b6c2c,Cycles,1000,3,998,1472,4,484,4,3,3292688236,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.522,564.57
a478f2c82e,Cycles,1000,4,997,1461,4,482,4,3,3371635351,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,9.6716,720.19
d2ef1eead5,Cycles,1000,4,997,1461,4,482,4,3,3371635351,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,8.4887,1018.77
146d45e404,Cycles,1000,4,997,1461,4,482,4,3,3371635351,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.7654,582.15
ffdcdf56b6,Cycles,1000,5,998,1466,4,484,4,3,3364811936,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,9.5269,723.87
917fef2d18,Cycles,1000,5,998,1466,4,484,4,3,3364811936,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,8.7321,1043.97
2ed476fc74,Cycles,1000,5,998,1466,4,484,4,3,3364811936,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.775,583.07
bf1651d07e,Cycles,1000,6,997,1461,4,482,4,3,3311471288,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,8.8973,692.92
e60cafb818,Cycles,1000,6,997,1461,4,482,4,3,3311471288,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,7.7533,947.63
617eb28375,Cycles,1000,6,997,1461,4,482,4,3,3311471288,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.5788,568.21
c6af85611c,Cycles,1000,7,998,1466,4,484,4,3,3325492765,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,9.4275,726.57
1cbd18b4ba,Cycles,1000,7,998,1466,4,484,4,3,3325492765,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,8.1643,995.67
8eaef67125,Cycles,1000,7,998,1466,4,484,4,3,3325492765,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.6061,570.94
46fce0bb56,Cycles,1000,8,997,1461,4,482,4,3,3324802135,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,8.9264,704.29
9c79082dc9,Cycles,1000,8,997,1461,4,482,4,3,3324802135,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,7.7952,956.83
740a47b605,Cycles,1000,8,997,1461,4,482,4,3,3324802135,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.5869,569.16
e2bf3d6f0e,Cycles,1000,9,998,1466,4,484,4,3,3414204035,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,9.984,735.81
318bb9366e,Cycles,1000,9,998,1466,4,484,4,3,3414204035,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,9.177,1084.82
281f0bacc1,Cycles,1000,9,998,1466,4,484,4,3,3414204035,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.9521,596.04
7e4fde900e,Cycles,1000,10,998,1468,4,484,4,3,3285528496,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,9.387,689.03
1fbac4232d,Cycles,1000,10,998,1468,4,484,4,3,3285528496,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,8.8674,1039.92
9590a5f2b1,Cycles,1000,10,998,1468,4,484,4,3,3285528496,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,7.6128,570.22
ef2e70f60f,Blast,50,1,48,135,3,45,3,3,156028257296,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,157.9307,4406.75
e9bdfecc62,Blast,50,1,48,135,3,45,3,3,156028257296,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,160.6928,14878.96
43ea3498ea,Blast,50,1,48,135,3,45,3,3,156028257296,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,156.436,11421.76
70842f74a4,Blast,50,1,48,135,3,45,3,3,156028257296,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,156.2328,21107.31
f9a9225365,Blast,50,1,48,135,3,45,3,3,156028257296,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,156.2281,70330.91
33849054f9,Blast,50,2,48,135,3,45,3,3,171235464738,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,174.3269,4736.16
8a9518b1aa,Blast,50,2,48,135,3,45,3,3,171235464738,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,175.7633,16214.55
7d4f42e5fb,Blast,50,2,48,135,3,45,3,3,171235464738,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,171.7102,12532.96
fc20f4da83,Blast,50,2,48,135,3,45,3,3,171235464738,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,171.4735,23164.44
b9006a4222,Blast,50,2,48,135,3,45,3,3,171235464738,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,171.468,77188.22
56318f1eaf,Blast,50,3,48,135,3,45,3,3,162868712224,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,165.8123,4449.2
d60bb3017a,Blast,50,3,48,135,3,45,3,3,162868712224,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,167.0944,15386.84
16e0cc52dc,Blast,50,3,48,135,3,45,3,3,162868712224,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,163.3599,11921.65
9f4b379e8d,Blast,50,3,48,135,3,45,3,3,162868712224,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,163.1151,22034.43
214c3d39d1,Blast,50,3,48,135,3,45,3,3,162868712224,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,163.1094,73423.96
dc4c09faac,Blast,50,4,48,135,3,45,3,3,170479800628,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,174.5034,4669.72
b285685624,Blast,50,4,48,135,3,45,3,3,170479800628,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,175.8395,16185.72
ec43e372f3,Blast,50,4,48,135,3,45,3,3,170479800628,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,170.9852,12477.88
08bc5e84f2,Blast,50,4,48,135,3,45,3,3,170479800628,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,170.7222,23061.91
db2b1e1f24,Blast,50,4,48,135,3,45,3,3,170479800628,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,170.716,76847.87
7ee36be88b,Blast,50,5,48,135,3,45,3,3,158398685765,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,161.9768,4427.39
337094d5ff,Blast,50,5,48,135,3,45,3,3,158398685765,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,163.0637,15057.26
