ACTUAL_NUM_TASKS,CRITICAL_PATH_TASKS,DAG_DEPTH,ENERGY_JOULES,MAX_PARALLEL_WIDTH,NUM_EDGES,NUM_TASK_CATEGORIES,PLATFORM_CORES_PER_HOST,PLATFORM_DISK_BW_MBPS,PLATFORM_HOST_SPEED_GF,PLATFORM_NAME,PLATFORM_NET_BW_MBPS,PLATFORM_NET_LATENCY_MS,PLATFORM_NUM_HOSTS,PLATFORM_TOTAL_CORES,PLATFORM_WATT_BUSY,PLATFORM_WATT_IDLE,SIMULATED_MAKESPAN_SEC,TOTAL_INPUT_BYTES,WORKFLOW_TYPE
997,9,9,1006.51,245,1234,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,28.950885,19005554399,Epigenomics
995,9,9,974.95,245,1233,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,28.167568,18135019663,Epigenomics
997,9,9,974.79,245,1234,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,27.633991,19585241560,Epigenomics
997,9,9,992.49,245,1234,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,28.487171,18957549112,Epigenomics
997,9,9,982.4,245,1234,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,27.612891,18689416061,Epigenomics
997,9,9,1010.2,245,1234,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,28.723822,18929546977,Epigenomics
997,9,9,977.73,245,1234,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,27.582124,19051045946,Epigenomics
997,9,9,1003.53,245,1236,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,28.71137,19387833595,Epigenomics
995,9,9,955.35,245,1233,8,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,27.337899,19178533423,Epigenomics
96,11,11,5411.38,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,232.04307,229465391483,Soykb
96,11,11,5436.61,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,231.979958,229465396494,Soykb
96,11,11,5454.7,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,231.735889,229465319504,Soykb
96,11,11,5460.74,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,231.233912,229465309722,Soykb
96,11,11,5412.52,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,230.800921,229465272869,Soykb
96,11,11,5397.65,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,232.157509,229465219267,Soykb
96,11,11,5431.72,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,231.428546,229465341964,Soykb
96,11,11,5458.28,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,231.622964,229465441061,Soykb
96,11,11,5443.13,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,231.95255,229465353811,Soykb
96,11,11,5409.97,50,194,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,230.74555,229465388413,Soykb
146,11,11,8244.84,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,355.779748,353878977592,Soykb
146,11,11,8387.57,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,355.469702,353879083963,Soykb
146,11,11,8405.05,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,356.828217,353879068788,Soykb
148,11,11,8671.46,90,332,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,370.15637,367615001501,Soykb
146,11,11,8281.86,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,355.270526,353878904082,Soykb
146,11,11,8374.71,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,356.075812,353879005434,Soykb
146,11,11,8380.73,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,356.005149,353879011138,Soykb
146,11,11,8316.05,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,356.098561,353878942566,Soykb
144,11,11,8034.0,80,302,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,343.117637,340142930776,Soykb
146,11,11,8364.08,85,320,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,356.172493,353879129523,Soykb
196,11,11,11168.81,120,458,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,479.757809,478292528216,Soykb
198,11,11,10995.56,115,432,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,471.824278,467696595735,Soykb
194,11,11,10872.05,115,437,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,465.321163,464556449389,Soykb
194,11,11,10910.17,115,437,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,467.050992,464556633583,Soykb
196,11,11,11174.65,120,458,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,481.612203,478292541232,Soykb
196,11,11,11235.82,120,458,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,480.578789,478292801246,Soykb
196,11,11,11187.39,120,458,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,480.810707,478292542221,Soykb
194,11,11,11490.21,125,464,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,491.421586,488888293038,Soykb
196,11,11,11224.75,120,458,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,479.291756,478292638917,Soykb
196,11,11,11226.19,120,458,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,481.459795,478292662391,Soykb
247,11,11,14268.05,160,570,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,608.818103,605518737381,Soykb
247,11,11,14140.86,160,570,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,607.725324,605518767300,Soykb
241,11,11,13593.15,150,545,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,583.064426,580532197689,Soykb
246,11,11,13712.39,150,550,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,588.922922,586484868043,Soykb
247,11,11,14218.13,160,570,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,608.728202,605518926190,Soykb
246,11,11,13728.12,150,550,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,588.647533,586484721990,Soykb
247,11,11,14120.55,160,570,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,607.425647,605518823402,Soykb
246,11,11,13784.17,150,550,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,590.442331,586484724867,Soykb
241,11,11,13572.35,150,545,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,583.330392,580532130528,Soykb
246,11,11,13679.54,150,550,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,588.165668,586484826921,Soykb
296,11,11,17797.5,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,762.567893,759562732789,Soykb
298,11,11,17849.01,210,726,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,759.741848,757077221105,Soykb
296,11,11,17787.17,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,761.53076,759562295983,Soykb
296,11,11,17700.09,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,761.609116,759562483494,Soykb
296,11,11,17776.58,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,760.281309,759562307579,Soykb
296,11,11,17820.86,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,762.057941,759562336568,Soykb
296,11,11,17785.61,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,761.456051,759562427390,Soykb
298,11,11,17696.94,210,726,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,758.818868,757076866355,Soykb
296,11,11,17758.69,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,762.269922,759562555810,Soykb
296,11,11,17739.68,210,738,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,762.228982,759562265306,Soykb
398,11,11,23930.25,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1023.573683,1022125069053,Soykb
398,11,11,23884.71,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1023.930767,1022125592252,Soykb
394,11,11,23444.52,285,1002,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1004.972259,1002763853435,Soykb
398,11,11,23777.19,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1024.219016,1022125583700,Soykb
394,11,11,23591.62,285,1002,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1009.294199,1002764416892,Soykb
398,11,11,23860.58,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1024.465536,1022125956016,Soykb
398,11,11,23838.25,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1025.1635,1022125618573,Soykb
398,11,11,23865.4,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1025.886759,1022125731703,Soykb
398,11,11,23781.33,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1025.445722,1022125625147,Soykb
398,11,11,23967.67,290,1046,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1024.399537,1022125749051,Soykb
496,11,11,28108.68,330,1208,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1205.268352,1200441706292,Soykb
496,11,11,28525.28,345,1238,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1228.232718,1224774289367,Soykb
496,11,11,28519.37,340,1230,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1219.224524,1216663397412,Soykb
496,11,11,28513.79,345,1238,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1228.298387,1224774292785,Soykb
496,11,11,28552.55,345,1238,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1225.873481,1224774196789,Soykb
496,11,11,27992.22,330,1208,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1203.279962,1200441592754,Soykb
496,11,11,28205.07,335,1220,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1212.424775,1208552754756,Soykb
496,11,11,28013.87,330,1208,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1203.243492,1200442251372,Soykb
496,11,11,28525.39,345,1238,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1227.869429,1224774346420,Soykb
496,11,11,28599.27,345,1238,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1228.023047,1224774338740,Soykb
688,11,11,39110.33,470,1796,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1679.665599,1675595276471,Soykb
688,11,11,40407.58,510,1868,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1742.247915,1740480066071,Soykb
688,11,11,40124.78,495,1856,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1719.258307,1716147993702,Soykb
688,11,11,39676.04,485,1838,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1702.901596,1699926913960,Soykb
688,11,11,39782.0,490,1848,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1709.476638,1708037548609,Soykb
688,11,11,40243.92,500,1862,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1726.457914,1724259234904,Soykb
688,11,11,40478.54,510,1868,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1744.089572,1740480493206,Soykb
688,11,11,39668.56,485,1838,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1703.595306,1699926912798,Soykb
688,11,11,39565.9,485,1838,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1702.770681,1699926899043,Soykb
688,11,11,39723.8,485,1838,12,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,1703.459191,1699926729816,Soykb
48,3,3,2180.21,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,54.971355,24654062420,Srasearch
48,3,3,1702.99,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,51.681086,25150602844,Srasearch
48,3,3,1495.4,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,38.336944,18615333189,Srasearch
48,3,3,1672.89,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,39.07479,18850699360,Srasearch
48,3,3,1980.03,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,57.430275,28016229844,Srasearch
48,3,3,2001.14,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,49.246979,23955889460,Srasearch
48,3,3,2403.79,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,68.557152,23740794470,Srasearch
48,3,3,1577.68,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,43.553357,21224584153,Srasearch
48,3,3,1600.33,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,41.609506,20236887088,Srasearch
48,3,3,1916.52,24,69,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,51.992338,25155395569,Srasearch
98,4,4,3642.82,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,105.55824,52179423574,Srasearch
98,4,4,3531.05,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,100.013088,49390842841,Srasearch
98,4,4,3268.08,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,80.937181,39860962638,Srasearch
98,4,4,3310.68,47,143,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,88.788288,43827497603,Srasearch
98,4,4,3987.25,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,104.51888,51639597834,Srasearch
98,4,4,3502.83,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,99.179012,48904013565,Srasearch
98,4,4,3044.2,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,92.239874,45438075559,Srasearch
98,4,4,3011.8,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,77.306771,38051143716,Srasearch
98,4,4,3263.29,47,142,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,83.810417,41347958596,Srasearch
97,4,4,3399.05,47,141,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,81.402937,40144495591,Srasearch
148,4,4,5541.84,70,215,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,148.567139,71984707378,Srasearch
147,4,4,5334.79,71,218,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,137.607004,68162224591,Srasearch
147,4,4,5188.48,71,217,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,135.490119,67049973640,Srasearch
147,4,4,5070.58,71,215,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,136.047623,67423386760,Srasearch
147,4,4,5479.61,71,216,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,144.705739,71783594216,Srasearch
147,4,4,5397.68,71,217,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,149.841417,73939639177,Srasearch
148,4,4,5188.99,70,215,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,123.780453,61249424097,Srasearch
147,4,4,5527.6,71,215,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,144.97648,71623564548,Srasearch
147,4,4,5627.94,71,216,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,145.52465,64272579398,Srasearch
148,4,4,5912.36,72,220,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,151.68842,75260577887,Srasearch
198,4,4,7235.63,95,290,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,193.799288,96332344509,Srasearch
197,4,4,6071.52,94,290,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,160.576924,79618794688,Srasearch
197,4,4,6568.2,94,292,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,183.825068,91186931485,Srasearch
198,4,4,6975.74,96,295,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,195.475758,97033751292,Srasearch
197,4,4,6761.54,94,295,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,187.520243,92852072395,Srasearch
198,4,4,7047.11,96,293,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,196.961167,97868660958,Srasearch
198,4,4,7067.92,96,291,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,182.760137,90812907952,Srasearch
198,4,4,6793.36,96,293,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,173.394082,86095014420,Srasearch
197,4,4,6833.02,93,296,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,185.703227,92284806516,Srasearch
198,4,4,6618.35,96,292,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,175.251954,86844616902,Srasearch
247,4,4,9120.46,118,362,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,244.297166,120899200176,Srasearch
247,4,4,8440.6,120,368,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,232.537702,115565176127,Srasearch
248,4,4,8877.9,121,373,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,243.078203,120665654093,Srasearch
248,4,4,8584.84,119,373,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,234.951307,116860427763,Srasearch
248,4,4,8247.38,119,374,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,215.814593,107196480698,Srasearch
247,4,4,8991.49,119,370,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,235.692998,116830084356,Srasearch
248,4,4,8669.01,119,368,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,228.295337,113476284238,Srasearch
248,4,4,9041.22,119,377,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,246.465101,122660173865,Srasearch
247,4,4,8889.37,119,371,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,238.469016,118572238667,Srasearch
248,4,4,8244.69,119,369,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,234.900946,116877823916,Srasearch
297,4,4,11023.64,144,468,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,297.820273,148160494718,Srasearch
298,4,4,10513.87,145,447,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,273.860542,136220981012,Srasearch
297,4,4,11404.71,145,458,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,293.781214,146167056858,Srasearch
297,4,4,10387.37,145,448,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,286.446743,142512664134,Srasearch
298,4,4,10573.4,144,456,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,283.149057,140789195829,Srasearch
298,4,4,11447.84,144,447,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,290.64076,144718443353,Srasearch
298,4,4,11201.4,144,452,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,277.586049,138097227574,Srasearch
297,4,4,10960.14,143,446,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,309.612198,154175139269,Srasearch
298,4,4,10061.98,144,459,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,272.751915,135694816940,Srasearch
297,4,4,9834.72,145,448,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,269.642602,134110954360,Srasearch
397,4,4,14760.3,193,621,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,391.224544,194898815465,Srasearch
397,4,4,13859.41,191,620,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,369.10993,183803096030,Srasearch
398,4,4,13426.38,191,592,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,350.353958,174369605981,Srasearch
398,4,4,14083.8,191,604,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,357.498163,178058683603,Srasearch
398,4,4,14000.77,193,605,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,383.807515,191204492094,Srasearch
397,4,4,14085.6,192,605,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,375.207452,186823035293,Srasearch
397,4,4,13398.34,191,622,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,359.384697,178915395057,Srasearch
398,4,4,13621.52,192,630,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,373.153678,185939108930,Srasearch
397,4,4,14741.6,191,606,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,381.540855,190108041978,Srasearch
398,4,4,14479.9,193,614,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,359.752039,179109864424,Srasearch
498,4,4,17318.2,242,775,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,464.477,231517161878,Srasearch
497,4,4,17783.06,240,799,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,503.848095,250811075190,Srasearch
497,4,4,18702.65,242,778,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,488.262341,243455632764,Srasearch
497,4,4,17427.62,240,774,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,466.619544,232620583777,Srasearch
497,4,4,17838.58,238,743,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,485.684976,242100843889,Srasearch
498,4,4,17403.21,241,790,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,482.528217,240523348345,Srasearch
498,4,4,17766.82,241,772,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,475.18833,236930260115,Srasearch
497,4,4,18171.06,241,820,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,498.437176,248494736029,Srasearch
497,4,4,19103.93,242,773,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,502.578365,250559878273,Srasearch
498,4,4,19642.35,242,755,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,556.706763,238831175752,Srasearch
697,4,4,24813.15,337,1153,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,661.685132,330052799928,Srasearch
697,4,4,25262.81,337,1145,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,687.067393,342713668422,Srasearch
697,4,4,24842.44,338,1097,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,659.224087,328926433423,Srasearch
697,4,4,26613.89,337,1141,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,674.07712,336290577017,Srasearch
698,4,4,24239.95,338,1152,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,631.827218,315164750697,Srasearch
698,4,4,26224.08,338,1125,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,689.401597,343610131367,Srasearch
698,4,4,24344.19,339,1133,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,652.046629,325274819209,Srasearch
697,4,4,24841.02,337,1141,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,683.9891,341255635726,Srasearch
698,4,4,25042.32,338,1127,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,669.70856,334040538645,Srasearch
698,4,4,25184.16,339,1131,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,695.854128,347092716794,Srasearch
997,4,4,34751.79,479,1769,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,933.859227,466065089417,Srasearch
997,4,4,35464.29,483,1627,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,940.3605,469229097049,Srasearch
998,4,4,37003.72,484,1720,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,967.314451,482952124836,Srasearch
998,4,4,36455.9,486,1704,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,953.038387,475638492969,Srasearch
998,4,4,36453.02,479,1814,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,960.106296,479006258518,Srasearch
998,4,4,34680.28,481,1667,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,938.691253,468533403655,Srasearch
998,4,4,37171.97,481,1585,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,996.838776,497447571072,Srasearch
998,4,4,34761.53,484,1700,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,925.356703,461885732509,Srasearch
998,4,4,37072.89,485,1762,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,964.113557,481309296536,Srasearch
998,4,4,34648.82,483,1619,4,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,916.441578,457138085987,Srasearch
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
63,1,1,0.84,63,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.015936,0,Rnaseq
126,1,1,1.49,126,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.023289,0,Rnaseq
126,1,1,1.49,126,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.023289,0,Rnaseq
126,1,1,1.49,126,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.023289,0,Rnaseq
126,1,1,1.49,126,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.023289,0,Rnaseq
126,1,1,1.49,126,0,1,12,1000,40.8,lenovo_st45,3125,0.01,1,12,105,21.5,0.023289,0,Rnaseq
